@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://kr.battle.net/sc2/en/profile/2343479/1/,http://us.battle.net/sc2/en/profile/3985949/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://eu.battle.net/sc2/en/profile/2101268/1/,http://kr.battle.net/sc2/en/profile/2344207/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2343882/1/,http://us.battle.net/sc2/en/profile/4167590/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://kr.battle.net/sc2/en/profile/2332264/1/,http://eu.battle.net/sc2/en/profile/884897/1/,http://kr.battle.net/sc2/en/profile/2343607/1/,http://kr.battle.net/sc2/en/profile/2342794/1/,http://kr.battle.net/sc2/en/profile/2343484/1/,http://eu.battle.net/sc2/en/profile/788178/1/,http://kr.battle.net/sc2/en/profile/2343240/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://us.battle.net/sc2/en/profile/3301677/1/,http://kr.battle.net/sc2/en/profile/2341700/1/,http://eu.battle.net/sc2/en/profile/2222468/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://kr.battle.net/sc2/en/profile/2344230/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://kr.battle.net/sc2/en/profile/2344333/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://eu.battle.net/sc2/en/profile/1143713/1/,http://us.battle.net/sc2/en/profile/3426440/1/,http://kr.battle.net/sc2/en/profile/2342766/1/,http://kr.battle.net/sc2/en/profile/2342147/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/2341492/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://kr.battle.net/sc2/en/profile/2344987/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://kr.battle.net/sc2/en/profile/2342269/1/,http://kr.battle.net/sc2/en/profile/1106851/2/,http://eu.battle.net/sc2/en/profile/377576/1/,http://eu.battle.net/sc2/en/profile/3401218/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://us.battle.net/sc2/en/profile/902213/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://eu.battle.net/sc2/en/profile/1058669/1/,http://kr.battle.net/sc2/en/profile/2342343/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey72 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey31 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342343/1/,464.0,1.0,2.0,31.0,287.0,12.0,18.0,132.0,121.0,4.0,116.0,10.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,134.965197216
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/788178/1/,747.0,2.0,14.0,222.0,2.0,3.0,4.0,702.0,170.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.976789168
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,491.0,1.0,4.0,118.0,85.0,4.0,4.0,90.0,149.0,1.0,392.0,17.0,0.0,0.0,1.0,114.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.565217391
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342343/1/,410.0,1.0,3.0,31.0,344.0,8.0,16.0,79.0,117.0,1.0,127.0,11.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,16.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,139.343629344
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/788178/1/,787.0,7.0,18.0,359.0,11.0,3.0,3.0,730.0,330.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.373040752
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/2101268/1/,422.0,1.0,2.0,287.0,511.0,6.0,24.0,300.0,90.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,167.974816369
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,804.0,1.0,2.0,9.0,6.0,1.0,24.0,216.0,66.0,4.0,335.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.490272374
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2332264/1/,112.0,3.0,7.0,76.0,152.0,9.0,3.0,428.0,247.0,3.0,35.0,11.0,0.0,0.0,1.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.1658031088
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2101268/1/,426.0,1.0,2.0,224.0,391.0,6.0,21.0,275.0,157.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,153.697347894
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/788178/1/,851.0,2.0,11.0,117.0,1.0,4.0,2.0,583.0,90.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.68288854
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,780.0,1.0,2.0,15.0,13.0,1.0,21.0,249.0,112.0,5.0,228.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.586206897
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2332264/1/,114.0,3.0,7.0,74.0,99.0,9.0,3.0,370.0,252.0,3.0,33.0,17.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.6735751295
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,780.0,1.0,1.0,16.0,15.0,1.0,23.0,233.0,113.0,4.0,265.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.58667676
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2332264/1/,98.0,2.0,7.0,98.0,96.0,16.0,2.0,326.0,248.0,3.0,27.0,11.0,0.0,0.0,1.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.4311926606
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2101268/1/,434.0,1.0,2.0,313.0,512.0,4.0,23.0,278.0,59.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,136.824817518
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/788178/1/,730.0,7.0,24.0,406.0,19.0,6.0,2.0,658.0,281.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.914893617
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,760.0,1.0,1.0,9.0,14.0,1.0,16.0,293.0,59.0,4.0,335.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.244541485
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2332264/1/,134.0,4.0,6.0,67.0,94.0,20.0,2.0,382.0,275.0,3.0,34.0,12.0,0.0,0.0,1.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.094890511
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,387.0,5.0,0.0,0.0,237.0,1.0,8.0,52.0,0.0,3.0,639.0,11.0,1.0,0.0,4.0,437.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.392712551
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,353.0,4.0,0.0,0.0,177.0,1.0,11.0,62.0,0.0,1.0,565.0,10.0,1.0,0.0,4.0,393.0,1.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.74015748
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,342.0,3.0,0.0,0.0,289.0,4.0,11.0,87.0,1.0,1.0,681.0,6.0,1.0,0.0,3.0,376.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.701492537
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2101268/1/,439.0,1.0,2.0,276.0,487.0,7.0,24.0,294.0,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,135.233996772
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/788178/1/,770.0,6.0,19.0,352.0,7.0,6.0,3.0,662.0,275.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.4650913
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,361.0,4.0,0.0,0.0,217.0,2.0,15.0,82.0,1.0,1.0,596.0,7.0,1.0,0.0,3.0,391.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.4204947
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/2101268/1/,458.0,1.0,2.0,343.0,575.0,4.0,23.0,322.0,128.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,184.646924829
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/788178/1/,860.0,4.0,13.0,361.0,6.0,5.0,3.0,805.0,272.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.107738998
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/2101268/1/,489.0,1.0,3.0,247.0,500.0,3.0,16.0,277.0,33.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126.916524702
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/788178/1/,808.0,3.0,13.0,380.0,2.0,5.0,3.0,700.0,356.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.798175599
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3401218/1/,201.0,2.0,1.0,23.0,344.0,20.0,13.0,121.0,152.0,4.0,79.0,4.0,0.0,0.0,2.0,41.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.251319958
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3401218/1/,163.0,2.0,2.0,33.0,288.0,12.0,14.0,140.0,117.0,3.0,78.0,2.0,0.0,0.0,2.0,40.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.7673545966
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3401218/1/,143.0,2.0,1.0,27.0,322.0,25.0,4.0,112.0,123.0,2.0,113.0,6.0,0.0,0.0,2.0,18.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.602409639
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/902213/1/,574.0,2.0,2.0,6.0,2.0,4.0,7.0,259.0,615.0,1.0,771.0,19.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,246.513299784
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/2101268/1/,462.0,1.0,2.0,339.0,676.0,7.0,24.0,327.0,27.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,152.446043165
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3401218/1/,191.0,3.0,1.0,50.0,339.0,17.0,11.0,121.0,141.0,4.0,65.0,8.0,0.0,0.0,1.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.4381752701
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/902213/1/,388.0,3.0,3.0,2.0,2.0,2.0,14.0,308.0,282.0,1.0,520.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,162.216288385
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3401218/1/,187.0,4.0,2.0,21.0,300.0,20.0,14.0,146.0,110.0,5.0,99.0,8.0,0.0,0.0,1.0,4.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8658146965
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2101268/1/,492.0,1.0,2.0,383.0,683.0,7.0,24.0,272.0,40.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,174.171974522
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/902213/1/,528.0,2.0,2.0,8.0,3.0,2.0,6.0,238.0,641.0,3.0,761.0,18.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,237.894736842
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/2101268/1/,325.0,1.0,2.0,272.0,489.0,4.0,18.0,283.0,15.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,119.787535411
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3401218/1/,116.0,2.0,1.0,5.0,572.0,11.0,8.0,86.0,495.0,3.0,56.0,4.0,0.0,0.0,2.0,10.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.199578356
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,124.0,2.0,5.0,238.0,56.0,9.0,1.0,327.0,161.0,1.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.379310345
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,251.0,4.0,4.0,354.0,49.0,11.0,1.0,468.0,277.0,1.0,93.0,20.0,0.0,0.0,2.0,26.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.699594046
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,260.0,7.0,6.0,362.0,71.0,11.0,1.0,442.0,334.0,1.0,71.0,6.0,0.0,0.0,2.0,3.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.688293371
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,216.0,3.0,9.0,350.0,26.0,18.0,1.0,419.0,459.0,1.0,210.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.498402556
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,174.0,1.0,6.0,398.0,6.0,6.0,1.0,482.0,207.0,1.0,85.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.67695962
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,220.0,4.0,7.0,415.0,19.0,11.0,1.0,522.0,357.0,1.0,104.0,8.0,0.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.975979772
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,235.0,4.0,4.0,322.0,20.0,11.0,1.0,414.0,390.0,1.0,122.0,16.0,0.0,0.0,2.0,28.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.128133705
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/884897/1/,524.0,1.0,2.0,55.0,8.0,2.0,3.0,287.0,6.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9638386648
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/884897/1/,564.0,2.0,1.0,45.0,38.0,2.0,3.0,359.0,4.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.836629407
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/884897/1/,576.0,2.0,2.0,25.0,28.0,2.0,4.0,341.0,3.0,0.0,0.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,100.823863636
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/884897/1/,546.0,2.0,3.0,36.0,45.0,3.0,3.0,316.0,9.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,99.7113402062
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/884897/1/,582.0,1.0,4.0,18.0,27.0,3.0,3.0,328.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,102.551928783
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3010872/1/,178.0,1.0,2.0,135.0,388.0,0.0,9.0,199.0,0.0,1.0,53.0,5.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0,0.0,31.0,1.0,2.0,0.0,0.0,0.0,0.0,115.964391691
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,199.0,1.0,2.0,133.0,430.0,0.0,6.0,243.0,0.0,1.0,59.0,8.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,26.0,1.0,2.0,0.0,0.0,0.0,0.0,119.578651685
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,159.0,1.0,3.0,136.0,397.0,0.0,3.0,195.0,0.0,1.0,52.0,5.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,107.179054054
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4064798/1/,258.0,7.0,32.0,31.0,430.0,24.0,3.0,216.0,363.0,4.0,351.0,23.0,1.0,45.0,4.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,164.988929889
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,215.0,2.0,26.0,87.0,384.0,26.0,1.0,279.0,384.0,3.0,463.0,24.0,2.0,17.0,2.0,86.0,1.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,182.855018587
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4064798/1/,251.0,2.0,49.0,29.0,400.0,50.0,1.0,270.0,399.0,3.0,489.0,12.0,1.0,5.0,2.0,124.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,204.988399072
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3010872/1/,153.0,1.0,2.0,152.0,423.0,1.0,6.0,255.0,18.0,1.0,61.0,10.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,23.0,1.0,2.0,0.0,0.0,0.0,0.0,118.460076046
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,215.0,1.0,3.0,165.0,501.0,1.0,3.0,258.0,2.0,1.0,81.0,7.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,6.0,0.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0,122.176656151
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,150.0,1.0,2.0,139.0,424.0,1.0,6.0,195.0,25.0,1.0,61.0,6.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,112.676609105
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,214.0,3.0,35.0,25.0,346.0,37.0,1.0,231.0,429.0,4.0,462.0,11.0,1.0,11.0,2.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,175.608365019
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,187.0,6.0,21.0,57.0,355.0,22.0,1.0,264.0,462.0,4.0,425.0,13.0,2.0,22.0,3.0,17.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,193.671826625
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/1106851/2/,206.0,1.0,2.0,40.0,238.0,4.0,12.0,250.0,285.0,3.0,426.0,8.0,0.0,0.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.878315133
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,241.0,2.0,33.0,120.0,361.0,24.0,1.0,262.0,352.0,3.0,460.0,13.0,2.0,10.0,2.0,61.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/1106851/2/,212.0,4.0,1.0,2.0,300.0,7.0,21.0,351.0,151.0,2.0,273.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.455149502
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/1106851/2/,177.0,6.0,1.0,19.0,171.0,7.0,7.0,184.0,251.0,2.0,389.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.274215553
