@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://kr.battle.net/sc2/en/profile/2343479/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://kr.battle.net/sc2/en/profile/2342343/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey31 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,590.0,0.0,2.0,12.0,0.0,1.0,17.0,203.0,21.0,3.0,258.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.738461538
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,335.0,1.0,6.0,136.0,52.0,7.0,2.0,132.0,139.0,1.0,365.0,9.0,1.0,0.0,3.0,99.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.989247312
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,571.0,1.0,4.0,24.0,0.0,1.0,9.0,185.0,13.0,3.0,241.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.942720764
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,310.0,0.0,2.0,3.0,0.0,2.0,5.0,176.0,34.0,0.0,0.0,7.0,0.0,0.0,2.0,620.0,0.0,0.0,3.0,9.0,477.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,209.739130435
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,299.0,0.0,2.0,4.0,0.0,5.0,4.0,133.0,22.0,0.0,0.0,7.0,0.0,0.0,3.0,528.0,0.0,1.0,3.0,8.0,419.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,179.429657795
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,381.0,1.0,6.0,156.0,31.0,7.0,8.0,95.0,59.0,1.0,342.0,9.0,0.0,0.0,1.0,98.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.689655172
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,370.0,2.0,6.0,160.0,56.0,2.0,4.0,154.0,71.0,1.0,344.0,26.0,1.0,0.0,2.0,60.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.136363636
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,410.0,1.0,1.0,14.0,502.0,9.0,15.0,117.0,218.0,3.0,63.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.271676301
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,362.0,0.0,3.0,4.0,0.0,2.0,8.0,153.0,40.0,0.0,0.0,12.0,0.0,0.0,3.0,597.0,0.0,0.0,3.0,6.0,453.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,179.6
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,388.0,1.0,1.0,33.0,459.0,7.0,13.0,64.0,192.0,2.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.406698565
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,268.0,0.0,2.0,1.0,0.0,6.0,5.0,209.0,107.0,0.0,0.0,15.0,0.0,0.0,2.0,454.0,1.0,0.0,3.0,8.0,338.0,3.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,203.066037736
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,511.0,1.0,1.0,11.0,579.0,8.0,19.0,135.0,231.0,2.0,47.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.219435737
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343263/1/,152.0,2.0,28.0,319.0,159.0,13.0,1.0,398.0,133.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,154.711316397
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343263/1/,177.0,4.0,50.0,253.0,124.0,8.0,1.0,315.0,118.0,1.0,60.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,141.030358786
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343263/1/,192.0,4.0,41.0,307.0,92.0,11.0,1.0,369.0,84.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,139.644760213
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343263/1/,239.0,2.0,59.0,283.0,268.0,10.0,1.0,470.0,174.0,1.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.58190709
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343263/1/,266.0,3.0,73.0,257.0,169.0,13.0,1.0,377.0,109.0,1.0,49.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,153.289473684
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,426.0,2.0,2.0,61.0,530.0,4.0,6.0,74.0,199.0,4.0,34.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.956353055
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,367.0,2.0,4.0,31.0,461.0,3.0,8.0,98.0,168.0,3.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.781609195
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343263/1/,232.0,3.0,59.0,296.0,180.0,9.0,1.0,453.0,139.0,1.0,34.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,149.909365559
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,414.0,2.0,1.0,22.0,609.0,6.0,7.0,124.0,314.0,3.0,29.0,11.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.061553986
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343263/1/,208.0,3.0,62.0,274.0,237.0,11.0,1.0,403.0,167.0,1.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.578125
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,482.0,1.0,2.0,9.0,639.0,7.0,10.0,127.0,273.0,2.0,35.0,4.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.114933542
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,190.0,2.0,20.0,61.0,357.0,16.0,1.0,197.0,331.0,4.0,217.0,21.0,1.0,29.0,3.0,58.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,176.086956522
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343263/1/,246.0,4.0,92.0,308.0,266.0,14.0,1.0,449.0,144.0,1.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,161.89233279
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,523.0,1.0,2.0,29.0,672.0,7.0,10.0,159.0,307.0,3.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.822620016
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4064798/1/,167.0,3.0,20.0,21.0,311.0,15.0,1.0,226.0,363.0,3.0,246.0,13.0,2.0,25.0,2.0,22.0,2.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,175.719381688
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,170.0,2.0,25.0,34.0,234.0,20.0,1.0,232.0,336.0,3.0,192.0,13.0,2.0,19.0,2.0,44.0,2.0,5.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,169.181184669
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,209.0,16.0,1.0,255.0,141.0,11.0,13.0,57.0,108.0,4.0,123.0,34.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,109.839486356
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,178.0,2.0,19.0,87.0,290.0,14.0,1.0,209.0,330.0,4.0,261.0,13.0,1.0,16.0,3.0,51.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,175.73403555
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,220.0,15.0,1.0,323.0,163.0,12.0,3.0,17.0,82.0,4.0,120.0,35.0,0.0,0.0,2.0,11.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,104.05904059
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,200.0,13.0,3.0,357.0,205.0,3.0,3.0,25.0,103.0,3.0,109.0,32.0,0.0,0.0,2.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2665256478
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,164.0,14.0,1.0,274.0,200.0,8.0,8.0,32.0,50.0,3.0,42.0,43.0,0.0,0.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5541401274
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,203.0,19.0,1.0,315.0,212.0,6.0,8.0,60.0,102.0,3.0,80.0,38.0,0.0,0.0,2.0,19.0,1.0,10.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,113.838526912
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,168.0,16.0,1.0,213.0,117.0,7.0,14.0,60.0,90.0,3.0,93.0,30.0,1.0,0.0,2.0,14.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.245827011
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,165.0,11.0,1.0,243.0,143.0,4.0,11.0,39.0,88.0,4.0,75.0,26.0,1.0,0.0,3.0,7.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8410914928
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,199.0,17.0,2.0,253.0,137.0,4.0,10.0,102.0,92.0,7.0,132.0,39.0,0.0,0.0,2.0,27.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,116.910179641
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/251061/1/,474.0,1.0,2.0,3.0,449.0,4.0,4.0,309.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,126.125
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,269.0,13.0,7.0,307.0,105.0,19.0,9.0,64.0,34.0,2.0,73.0,42.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2692847125
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/251061/1/,511.0,1.0,1.0,4.0,487.0,5.0,3.0,355.0,29.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,153.730569948
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,258.0,3.0,2.0,461.0,257.0,3.0,7.0,340.0,38.0,1.0,2.0,15.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.605889015
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,277.0,2.0,1.0,366.0,263.0,5.0,9.0,177.0,100.0,2.0,82.0,10.0,1.0,0.0,2.0,24.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.016759777
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/251061/1/,533.0,1.0,3.0,3.0,490.0,6.0,4.0,295.0,16.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,153.232104121
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2333068/1/,539.0,0.0,1.0,2.0,0.0,1.0,4.0,342.0,120.0,3.0,354.0,9.0,0.0,0.0,1.0,353.0,1.0,0.0,0.0,1.0,0.0,25.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.19663419
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2348639/1/,160.0,3.0,4.0,29.0,44.0,6.0,10.0,148.0,185.0,3.0,28.0,65.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5425531915
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/251061/1/,475.0,1.0,2.0,10.0,485.0,5.0,4.0,357.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,154.666666667
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2333068/1/,573.0,0.0,2.0,19.0,0.0,1.0,3.0,312.0,132.0,1.0,353.0,14.0,0.0,0.0,1.0,372.0,1.0,0.0,0.0,1.0,7.0,48.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.67029549
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2348639/1/,177.0,2.0,8.0,24.0,48.0,6.0,16.0,99.0,153.0,3.0,45.0,77.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4165366615
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,241.0,1.0,3.0,423.0,213.0,2.0,8.0,336.0,1.0,1.0,83.0,15.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.413164155
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2333068/1/,498.0,1.0,3.0,25.0,0.0,5.0,2.0,389.0,201.0,1.0,272.0,4.0,0.0,0.0,1.0,287.0,1.0,0.0,0.0,0.0,4.0,16.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.619047619
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,257.0,2.0,3.0,484.0,315.0,0.0,8.0,294.0,0.0,2.0,108.0,16.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.536885246
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2333068/1/,500.0,0.0,3.0,17.0,0.0,3.0,5.0,365.0,161.0,1.0,331.0,6.0,0.0,0.0,1.0,350.0,1.0,0.0,0.0,1.0,3.0,14.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.983606557
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,166.0,3.0,3.0,40.0,72.0,8.0,17.0,112.0,248.0,4.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2796208531
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,156.0,2.0,2.0,23.0,68.0,9.0,15.0,126.0,216.0,2.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.92
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2348639/1/,191.0,2.0,3.0,26.0,106.0,23.0,13.0,93.0,229.0,1.0,13.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,92.9310344828
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2333068/1/,530.0,0.0,3.0,30.0,0.0,2.0,10.0,451.0,236.0,1.0,201.0,5.0,0.0,0.0,2.0,215.0,1.0,0.0,0.0,1.0,19.0,32.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.248803828
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2333068/1/,462.0,0.0,2.0,3.0,0.0,1.0,6.0,374.0,107.0,1.0,405.0,4.0,0.0,0.0,1.0,351.0,1.0,1.0,0.0,1.0,3.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.24024961
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,174.0,3.0,12.0,29.0,47.0,15.0,11.0,101.0,185.0,1.0,9.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,82.9329173167
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,137.0,2.0,8.0,27.0,49.0,5.0,13.0,110.0,171.0,5.0,21.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9183673469
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2333068/1/,516.0,0.0,3.0,27.0,0.0,1.0,9.0,313.0,103.0,1.0,376.0,5.0,0.0,0.0,1.0,385.0,1.0,0.0,0.0,1.0,2.0,40.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.925170068
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4234852/1/,150.0,3.0,1.0,153.0,67.0,6.0,6.0,78.0,23.0,3.0,7.0,3.0,0.0,0.0,1.0,5.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.92
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4234852/1/,159.0,2.0,1.0,158.0,77.0,8.0,5.0,62.0,29.0,2.0,18.0,5.0,0.0,0.0,1.0,3.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7318982387
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4234852/1/,173.0,2.0,1.0,159.0,75.0,10.0,15.0,62.0,42.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0069686411
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,367.0,2.0,1.0,46.0,393.0,6.0,18.0,173.0,82.0,1.0,101.0,23.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,165.250596659
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342343/1/,42.0,1.0,0.0,0.0,58.0,4.0,3.0,34.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8108108108
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3368730/1/,260.0,3.0,3.0,42.0,172.0,0.0,4.0,20.0,0.0,2.0,246.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0914194066
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342343/1/,375.0,1.0,2.0,31.0,334.0,7.0,19.0,87.0,96.0,3.0,119.0,7.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,140.346153846
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3368730/1/,215.0,4.0,2.0,33.0,192.0,0.0,3.0,8.0,0.0,2.0,249.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1251629726
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342343/1/,362.0,1.0,4.0,71.0,350.0,9.0,13.0,67.0,118.0,1.0,141.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,145.675917637
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,224.0,2.0,5.0,11.0,254.0,13.0,20.0,124.0,115.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.760479042
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,390.0,2.0,8.0,76.0,309.0,12.0,26.0,76.0,108.0,1.0,108.0,8.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,147.272727273
